area,1.5m humi_y,1.5m temp_y,5cm earth_y,radio,all_product
100.1,91,20.7,26.1,3.56,104
137.71,97,23,23.6,2.23,380
109.6,91,22.6,24.7,2.18,1038
137.71,92,25.8,26.6,15.73,1244.6
100.1,87,23.1,25.5,17.39,84
96.53,88,24.6,26.7,18.67,48
137.71,96,24.3,23.3,8.42,150
109.6,87,25.3,24.5,16.51,877
137.71,87,27.1,28.3,21.39,1680.5
100.1,87,25.5,27.9,20.46,268
114.7,81,26.3,26.7,20.34,100
96.53,80,26.3,27.8,24.95,51
137.71,90,26.4,24.6,14.85,309
109.6,74,27.6,26,20.12,1798
137.71,97,24.8,27.1,4.99,598
100.1,96,23.1,27.2,5.45,1562
96.53,91,24.6,25.7,6.78,60
137.71,94,26,24.7,4.76,90
109.6,92,24.8,25.6,4.78,1006
96.53,90,25.5,26.7,14.24,30
100.1,89,25,27.4,18.07,144
137.71,96,25.5,24.2,6.44,150
109.6,86,26.8,25.6,14.03,770
100.1,97,24.7,27.5,4.44,870
96.53,93,25.3,25.8,3.06,55
137.71,93,26.4,24.6,5.43,200
109.6,94,25.9,25.7,3.63,1165
96.53,97,24.2,24.5,1.07,10
100.1,92,25,26.4,2.56,120
137.71,87,26.8,23.8,3.12,169
100.1,96,24,26.2,3.85,1144
114.7,93,24.1,24.9,3.94,0
137.71,89,26.2,23.9,9.04,160
109.6,94,24.8,24.4,3.19,342
114.7,90,24.8,25.7,10.7,24
100.1,90,25.2,28.1,17.32,659.8
96.53,92,24.8,25.6,10.44,87
137.71,96,26,24.8,12.29,118
109.6,90,25.8,25.3,16.84,3974
100.1,98,23.2,26.9,4.62,1234
114.7,93,24,25.4,6.08,140
96.53,93,24.4,25.4,6.57,71
137.71,99,25.1,24,4.49,118
109.6,95,23.7,24.9,3.59,1732
100.1,83,25.5,27.9,27.06,382
96.53,81,25.9,27.9,27.04,40
137.71,93,25.6,24.7,11.36,60
109.6,81,26.2,25,22.67,478
100.1,85,26.2,29.5,21.32,1386
96.53,83,25.5,27.9,22.52,20
137.71,90,25.8,25.4,19.63,150
109.6,81,26,26,19.7,2338.4
100.1,84,24.6,28.9,18.03,341
96.53,84,25.4,26.9,8.89,39
137.71,96,24.3,24,3.79,236
109.6,88,24.9,26.9,8.33,1581
100.1,89,25.9,28.8,13.1,627.9
109.6,87,26.3,26.4,14.21,1050
100.1,93,24.8,28.5,10.84,534.5
96.53,87,26.4,27.4,16.45,60
137.71,91,26.6,25.3,15.18,10
109.6,91,26.1,26.7,10.24,1624
100.1,89,24.8,28.9,17,721.2
96.53,84,27.5,28.7,22.43,127
137.71,90,26.9,26.1,18.2,297
109.6,89,25.9,26.9,14.68,1400
100.1,87,26.1,29.7,24.57,397.8
137.71,87,27.8,27.3,25.23,160
109.6,85,27.1,27.1,20.2,964
114.7,74,28.8,29.6,25.65,19
100.1,85,27.3,30.6,24.4,626
96.53,75,28.9,30.3,26.69,28
137.71,88,27.3,26.9,15.75,229
109.6,78,28.4,27.8,21.27,1052
114.7,71,29.1,29.9,25.21,89
96.53,76,28.9,31,25.87,8
137.71,82,28.4,27.8,28.01,280
109.6,75,29,28.1,23.06,632
100.1,82,27.6,31.7,20.49,627.2
96.53,76,28.2,31,21.78,38
137.71,82,28.1,27.7,27.27,308
109.6,75,28.5,27.9,20.55,752
100.1,81,27.9,31.5,22.65,1061.2
96.53,77,29.1,31.1,22.08,35
137.71,81,28.5,28,26.62,230
109.6,76,29.4,28,19.77,980
100.1,82,28,31.6,23.55,837.6
96.53,74,28.5,31.5,24.75,48
109.6,77,28.8,28.3,18.42,540
100.1,81,28.6,32.1,26.91,992
137.71,79,28.8,28.4,28.34,80
109.6,71,29.5,28.4,22.59,352
100.1,83,28.5,32.2,24.48,1089.6
96.53,72,29.3,32.6,23.22,8
137.71,80,28.6,28.2,26.11,90
109.6,73,29.7,28.7,21.28,670
100.1,77,28.5,32.6,23.55,574
96.53,75,29.8,32.8,19.01,39
109.6,79,28.9,28.5,21.88,484
137.71,89,28.7,31,24,67.8
100.1,75,28,32.5,24.13,80
109.6,75,29.7,28.6,19.24,344
96.53,69,29.3,32.5,18.4,12
100.1,88,25.2,30.6,5.81,68
137.71,86,27.1,26.7,4.42,110
109.6,73,27.7,27.8,9.72,298
137.71,93,23.5,27.2,6.19,147.8
96.53,93,22.6,25.9,4.5,4
100.1,91,23.2,27.3,2.93,60
137.71,84,25.1,25,12.17,40
109.6,93,22.8,24.7,3.38,520
96.53,93,24.1,25.6,6.99,30
100.1,77,26,28.3,25.22,116
137.71,88,26.2,28.8,17.62,116.5
96.53,89,25.3,27.2,18.87,4
100.1,86,24.7,28.9,15.41,28
109.6,86,25.4,25.7,10.86,616
100.1,80,26.4,30.2,23.04,60
137.71,83,27.9,27.9,25.09,197
109.6,78,27.8,26.7,16.1,912
114.7,77,27.6,28.8,22.21,20
137.71,88,27.8,30.4,21.33,99.9
100.1,75,27.2,30.4,26.72,30
96.53,84,27.1,29.4,21.12,68
109.6,79,27.3,27,18.46,1304
96.53,79,26.4,28.6,19.79,8
109.6,79,26.9,27.3,20,4504
137.71,88,27,29.6,18.34,79.8
100.1,87,25,29.9,12.77,800
96.53,79,26.2,28.7,20.07,19
137.71,87,27,27.5,19.35,150
109.6,78,26.6,27.2,18.55,692
100.1,89,25.1,30,15.6,190
96.53,76,26.7,28.8,20.73,10
109.6,78,27.5,27.4,16.21,520
137.71,89,27.7,29.7,18.87,309.5
100.1,85,27.3,30.4,19.82,1800
96.53,75,27.3,29.8,25.2,8
109.6,78,28,27.7,15.68,866
109.6,75,28.5,28.2,18.28,428
137.71,85,28,29.9,21.85,136.8
100.1,82,27.2,30.8,20.52,32
109.6,85,26.9,27.9,14.8,1052
109.6,89,26.1,27.3,8.67,596
137.71,99,24.7,27.8,6.76,79.8
100.1,92,25,29.7,8.6,90
96.53,87,25.8,27.8,15.44,8
109.6,91,25.6,26.9,8.05,1648
114.7,81,25.8,28.1,22.17,4
109.6,80,25.6,26.9,18.59,120
137.71,85,25.1,28.4,25.45,259
100.1,82,24.6,29,23.07,209
96.53,82,24.4,27.3,17.29,10
109.6,80,24.7,26.3,20.08,1204
137.71,87,26.5,28.7,16.2,102
100.1,81,25.2,28.9,13.7,20
96.53,87,24.7,25.9,5.79,20
109.6,75,26.8,26.8,11.47,798
96.53,89,24,25.4,4.15,30
114.7,90,23.7,25.4,4.4,4
137.71,90,27.7,26.1,14.79,40
109.6,89,25.3,26.6,6.26,1074
100.1,98,23.2,27.4,4.17,700
114.7,91,21.8,24.8,6.44,4
109.6,96,21.9,25.6,3.64,1000
100.1,88,23.1,26.7,15.9,100
114.7,82,22.7,25.5,17.7,4
109.6,80,23.1,24.8,14.57,796
114.7,73,23.7,25.6,23.62,28
109.6,75,23.4,24.5,18.56,435.5
137.71,89,25.8,28.2,20.43,63
96.53,87,26.3,27.7,9.84,22
114.7,82,26.8,27.4,11.18,16
109.6,81,27,26,16.1,448
114.7,71,27.1,28.2,19.74,16
96.53,79,27,28.5,19.42,7
109.6,69,26.9,26.1,15.83,1002
137.71,88,25,28.3,23.37,150
96.53,81,26.6,28.4,18.5,36
114.7,67,27,27.5,15.79,4
109.6,69,25.9,25.8,18.34,326
137.71,79,24.1,27.9,25.39,130
114.7,54,25.8,26.6,23.62,16
109.6,60,24.4,25.1,19.07,512
137.71,81,22.5,26.8,25.13,150
100.1,79,21.6,26.7,22.4,168
96.53,69,23.4,26.9,23.59,8
109.6,69,22.8,24.6,18.38,360
137.71,85,23.4,26.9,23.47,350
96.53,75,23.8,26.6,18.54,88
109.6,74,23.8,24.5,18.74,401
137.71,82,24.3,27.2,19.59,278
100.1,82,23.3,27.2,22.56,190
96.53,74,24.1,27.5,18.59,31
114.7,72,24.6,26.5,17.52,8
137.71,82,25.5,25.2,23.55,10
109.6,73,24.1,25.3,18.17,310
137.71,83,24.2,27.1,15.72,180.8
100.1,88,23.6,27.3,18.12,200
96.53,79,23.9,26.8,15.31,56
109.6,77,23.9,25.1,13.86,213
137.71,95,23.2,26.9,7.54,40
114.7,89,21.4,24.7,3.36,32
96.53,92,20.5,24,2.99,8
109.6,90,21.1,24.5,3.24,949
100.1,91,22,25.9,6.64,160
114.7,76,23,24.1,11.61,8
96.53,84,22.7,24.3,11.97,20
109.6,88,22.8,23.7,7.93,518
100.1,99,21.4,25.3,3.73,839.6
96.53,92,22.7,24.7,6.95,18
114.7,86,22.2,23.9,5.32,8
137.71,93,24.7,23.2,8.67,80
109.6,94,23.1,24.3,5.18,2077
137.71,99,23.1,26,4.94,99.9
96.53,92,23.7,25,6.5,96
114.7,90,23.8,24.8,6.27,52
109.6,93,23.8,24.6,6.68,278
137.71,87,24.8,27.7,19.18,190
100.1,86,24.8,27.6,20.56,60
96.53,86,24.1,26.5,18.86,44
114.7,82,24.2,26,15.85,78
137.71,87,25.5,24.8,22.43,10
109.6,84,24.3,25.3,17.23,829.5
137.71,89,23.2,27,17.14,810.9
100.1,83,22.7,27,16.9,375
96.53,87,23.3,25.8,12.67,146
114.7,85,23.3,25.3,11.25,48
109.6,82,23.8,25.4,13.25,968
137.71,96,23.2,25.3,4.15,210
100.1,97,20.8,24.9,2.53,40
96.53,93,20.9,23.2,1.57,72
114.7,90,20.7,23.6,1.81,16
109.6,94,21.7,24.1,1.52,913.3
137.71,96,21.1,25,8.37,1125.4
100.1,89,19.6,23.7,9.14,380
96.53,77,19.5,22.6,9.72,20
114.7,70,19.7,22.2,10.12,8
109.6,82,20.2,22.7,8.54,714
137.71,88,20.3,24.9,20.15,336
96.53,74,19,22.8,14.4,24
114.7,74,19.7,22,19.87,36
109.6,77,19,22.4,15.78,390
137.71,88,19.3,23.8,13.84,1832.1
100.1,83,19.1,23.5,18.11,40
96.53,78,20.3,22.4,14,184
114.7,66,21.3,22.2,16.64,22
109.6,74,19.2,21.8,11.39,619
137.71,87,21.5,23.7,11.18,500
96.53,75,21.5,23.2,10.37,62
114.7,67,21.6,22.6,12.07,64
109.6,69,22.2,22.4,9.95,843
137.71,90,23,24.5,5.85,2997.5
114.7,97,20.1,22,2.58,24
96.53,95,21.3,22.5,4.42,4
137.71,90,23.6,22.3,8.47,40
109.6,92,22,22.4,3.95,564
137.71,91,22.5,24.8,9.72,524.1
109.6,90,22.2,22.6,7.08,382
137.71,86,22.4,25,17.17,2162.8
96.53,85,21.5,23.9,15.19,67
